player_name,country,team,total_rounds,kd,rating,game
kanove,Brazil,STrigiManse Titans,788,1.03,1.07,Valorant
kabal,Mongolia,5POWER,18733,1.08,1.05,CSGO
nicoodoz,Denmark,Copenhagen Flames,12916,1.14,1.07,CSGO
w1nt3r,Kazakhstan,100PG,9992,1.0,0.97,CSGO
Sacy,Brazil,LOUD,587,1.54,1.28,Valorant
w0rldw1de,United States,Moon Raccoons,3508,1.07,0.96,Valorant
fawn,Canada,Solaire,351,0.99,0.99,Valorant
almazer,Russia,forZe,34119,1.03,1.0,CSGO
MiniBoo,Lithuania,Arctic Gaming,458,1.28,1.2,Valorant
Darrin,Canada,Illuzion Academy,1914,0.96,0.94,Valorant
mitch,United States,Selfless,20719,1.05,1.01,CSGO
somebody,China,TYLOO,31454,1.1,1.07,CSGO
hpp,Kazakhstan,zARLANS,4704,0.91,0.91,CSGO
alvarxz,Canada,Team Assent,1822,1.08,1.04,Valorant
swagapino,Canada,Celestial Aim,515,1.1,1.23,Valorant
rewind,Australia,Dynasty,2455,0.81,0.84,CSGO
PreTaxMicrob,Canada,Team Mystic Venus,553,0.82,0.85,Valorant
napeR,Brazil,Maze e Amigas,742,0.91,0.94,Valorant
kioShiMa,France,Envy,39222,1.05,1.01,CSGO
Reality,Thailand,No Brimstone,326,0.75,0.88,Valorant
Shifty,United States,Exotic,2652,0.84,0.84,Valorant
alexiiik,Czech Republic,Enterprise Esports,488,1.24,1.24,Valorant
Samoh,Canada,ATK Mode,356,0.92,0.97,Valorant
Dev,Europe,IESR,574,0.84,0.91,Valorant
Lemignon,Morocco,MLC Esports,577,1.22,1.11,Valorant
ShadoW,Sweden,Team Vitality,632,0.91,0.87,Valorant
castro,Canada,In The Lab,2658,0.92,0.93,CSGO
ino,Australia,SYF,6530,0.87,0.89,CSGO
FrizzNatsz,Indonesia,Morph Team,345,1.11,1.1,Valorant
shooterR,Pakistan,Solo,623,1.31,1.26,Valorant
BcJ,United States,XSET,1036,1.01,0.94,Valorant
mazin,Brazil,FURIA,460,0.96,0.93,Valorant
Lucky,France,DBL PONEY,26323,1.09,1.04,CSGO
k1tkat,United Arab Emirates,NASR,6302,1.05,1.05,CSGO
Shubh,India,PowerPuff Boyz,777,0.85,0.87,Valorant
Nelo,France,TENSTAR Nova,322,1.42,1.21,Valorant
Roombang,Belgium,Vexed,3164,0.89,0.9,CSGO
vity,Spain,Firepowerless,1092,0.89,0.86,Valorant
PinOcChiOs,Thailand,Sharper Esport,591,0.88,0.91,Valorant
QuicK,Philippines,Digital,653,0.98,0.99,Valorant
vaLi,Netherlands,MAYO,682,0.94,0.98,Valorant
Naomi,United States,VersionX,505,0.98,0.89,Valorant
YEKINDAR,Latvia,Virtus.pro,26237,1.07,1.07,CSGO
Wavy,South Korea,Chungnam JUEGO Esports,324,1.17,1.2,Valorant
BandiCoot,Colombia,E-Xolos LAZER,1464,1.21,1.07,Valorant
Zero1,China,Night Wings Gaming,561,0.94,0.95,Valorant
Kevve,Sweden,fnatic Rising,4528,0.82,0.84,CSGO
Phardon,Venezuela,Aqua Andys,701,0.85,0.85,Valorant
KhA,Greece,Anorthosis Famagusta Esports,593,0.99,0.89,Valorant
Basso,Denmark,Copenhagen Flames,15218,1.03,1.0,CSGO
Kejśi,Europe,laniepodbalkonem,1200,1.01,1.09,Valorant
d4v41,Malaysia,BOOT,8005,1.27,1.18,CSGO
CNKa,Turkey,Team Aurora,662,1.31,1.3,Valorant
haste,Denmark,GoldenGitte,8835,0.79,0.82,CSGO
Nivera,Belgium,Team Liquid,558,1.06,0.91,Valorant
WorldEdit,Russia,FlipSid3,34716,1.11,1.07,CSGO
NaThanD,China,KaiXin Esports,478,1.0,0.95,Valorant
SouhcNi,Turkey,Fire Flux Esports,967,0.97,0.87,Valorant
LEGIJA,Germany,BIG,22614,0.9,0.91,CSGO
Dinxx,Canada,Team 1337,1150,1.21,1.08,Valorant
Jonji,Canada,Bad News Bears,23932,0.98,0.99,CSGO
TOP yukiyo,Canada,Team Opulence Black,307,0.94,0.88,Valorant
chrollo,Egypt,wafflemakers,2202,1.22,1.14,Valorant
Dubbin,United States,project,1836,0.98,1.01,Valorant
JIB,Hungary,Csopipaki,356,0.84,0.91,Valorant
v1xen,Brazil,Vivo Keyd,548,0.98,0.98,Valorant
egopeek,Great Britain,The Goose House,1617,0.89,0.89,Valorant
havoc77,Brazil,Tropa do Havoc,945,1.06,1.1,Valorant
pashaBiceps,Poland,Virtus.pro,41228,1.04,1.02,CSGO
Yacine,Sweden,Solo,997,1.11,1.1,Valorant
Kamefire,Latin America,Butterfly Effect,308,0.94,0.87,Valorant
Banana,South Korea,Pentagon,369,0.93,0.86,Valorant
Leaf,Thailand,Lucid Dream,10120,0.99,0.97,CSGO
emperoREYe,Bangladesh,Supermassive Ducks,768,0.99,0.95,Valorant
HUGHMUNGUS,Australia,Chiefs,18584,1.04,1.01,CSGO
vapess,Colombia,Soul Free,685,1.21,1.08,Valorant
Maden,Montenegro,FunPlus Phoenix,14174,1.05,1.05,CSGO
mTz1,Jordan,Gamax eSports,1677,1.09,1.09,Valorant
Fox,India,Solo,515,1.18,1.1,Valorant
Rock1nG,Bulgaria,SKADE,23099,0.94,0.94,CSGO
Plopski,Sweden,NIP,22976,1.06,1.03,CSGO
SmokeA,India,Team FANGS,1856,1.23,1.11,Valorant
Mykoz,Turkey,Fenerbahçe Esports,827,1.07,1.05,Valorant
Kohliii,India,Team FANGS,1142,0.97,1.02,Valorant
maNkz,Denmark,Lyngby Vikings,11180,0.93,0.94,CSGO
Glance,Russia,G2 Gozen,652,1.1,1.03,Valorant
PowerPixele,Canada,ec1s fanclub,545,0.86,0.86,Valorant
Jazzyk1ns,Canada,Cloud9 White,756,1.09,1.04,Valorant
devoduvek,France,LDLC,16394,0.95,0.95,CSGO
Naint,Russia,whydah,304,0.94,1.03,Valorant
LNZ,Sweden,NIP,5532,0.98,0.96,CSGO
eLTerroR,Indonesia,TCr4 Tampubolon,1056,0.76,0.8,Valorant
UNIKKING,France,Macbernick,576,0.96,0.96,Valorant
LeVi,India,Purpose Esports IN,860,1.03,1.05,Valorant
albus,Vietnam,SpaceWalkers,545,1.09,1.08,Valorant
Ryan,Canada,Omni Performance Gaming,793,0.98,0.97,Valorant
Kappa,India,Global Esports,1034,0.98,0.9,Valorant
Immi,United Kingdom,Endpoint,3894,0.76,0.79,CSGO
moura,Brazil,3P,1686,0.91,0.84,Valorant
Viol3ttedekd,Thailand,Drop Me OP,408,0.68,0.77,Valorant
liazzi,Brazil,Liberty,303,1.14,1.22,Valorant
mixwell,Spain,OpTic,21804,1.13,1.09,CSGO
Løgan,Canada,Eclectiq,362,0.88,0.88,Valorant
Lukki,Denmark,Tricked,23437,1.0,0.99,CSGO
Liki,Australia,Dire Wolves,6195,1.03,1.0,CSGO
Ryxoz,Canada,Gifted,538,0.84,0.86,Valorant
MSL,Denmark,Dignitas,44677,0.9,0.92,CSGO
Subbey,Malaysia,FrostFire,3479,0.95,0.96,CSGO
fl0m,United States,Mythic,15822,1.06,1.03,CSGO
VJT,Czech Republic,absolute amateurs,372,0.96,0.96,Valorant
Panmilez,Thailand,Magnifique,1516,1.31,1.27,Valorant
Teetawat,Thailand,Boo Boo,1160,1.13,1.07,Valorant
sinyh,Thailand,Kid Mai Ork,1101,1.31,1.29,Valorant
arch,Ukraine,Preparation,15530,0.94,0.94,CSGO
Hunter,United States,Rugratz,8953,1.01,0.99,CSGO
StrongLegs,Canada,Renegades,1459,0.91,0.9,Valorant
tconnors,United States,Third Impact,5080,1.07,1.03,CSGO
RIPablo,Japan,IGZIST,395,0.91,0.85,Valorant
notab0,Germany,Bald Wheelchair,354,1.05,1.01,Valorant
adi,Chile,Border Monsters,629,0.97,0.85,Valorant
0uate,Canada,Synergy,2842,0.88,0.91,Valorant
almndra,Chile,4fun,1029,0.98,0.92,Valorant
Shrew,Sweden,KOI,496,1.01,0.97,Valorant
Hoppin,United States,Carpe Noctem,427,1.01,1.03,Valorant
unrivaled,Europe,azzi's anime aimers,796,1.02,0.98,Valorant
island,Vietnam,Dandelion,4536,1.0,1.02,Valorant
DickStacy,Australia,Grayhound,15708,1.03,1.01,CSGO
gabeler,Canada,Team Artisan,390,1.07,0.97,Valorant
juseu,Ireland,Team BDS,643,1.34,1.19,Valorant
JXR,China,Divine Force Gaming,1122,0.94,1.09,Valorant
zEVES,Norway,Nordavind,8061,0.83,0.85,CSGO
rEplan,Finland,FINstack,406,1.0,1.03,Valorant
Tak1,Brazil,DaBabies,2517,0.99,1.07,Valorant
wallax,France,aAa,4345,0.82,0.83,CSGO
DH,Sweden,fightclub,3245,0.98,0.96,CSGO
flashie,Hungary,GameAgents,15493,0.95,0.95,CSGO
RiMAchOu,France,5ynerG,459,1.08,0.96,Valorant
moxie,Singapore,BOOT-d[S],8190,1.09,1.03,CSGO
pronax,Sweden,fnatic,31403,0.89,0.89,CSGO
znajder,Sweden,GODSENT,27577,1.06,1.03,CSGO
l0gicman,Turkey,Team Lixa,431,0.87,0.87,Valorant
flashstep,United States,Blight,3305,0.74,0.78,CSGO
Necrogenes1s,Macedonia,lvlUP,3989,0.93,0.94,CSGO
karo,Venezuela,Butterfly Effect Fem,542,1.01,1.01,Valorant
p r,Thailand,Daytrade Gaming Nursery,383,1.09,1.16,Valorant
jlerst,Turkey,Surreal Esports,1564,1.05,1.06,Valorant
Nurfed,United States,Big Frames,3128,0.89,0.92,CSGO
renatoohaxx,Portugal,eXploit,6277,0.92,0.96,CSGO
Fluky,Thailand,winnable,352,1.1,1.11,Valorant
Jow,Colombia,Solo,780,1.14,1.08,Valorant
SADDYX,Finland,SJ,16725,0.97,0.96,CSGO
xartE,Finland,SJ,28500,0.93,0.92,CSGO
ethos,United States,Solo,551,1.07,1.05,Valorant
RHZ,Brazil,1 chino e 4 amigos,2979,1.06,1.05,Valorant
MGl ta o TREM,Brazil,mira fofinha,344,1.27,1.13,Valorant
k1Nky,Mexico,Infinity,6829,0.97,0.98,CSGO
ZanderM,Norway,GiefKalash,509,0.88,0.91,Valorant
Minny,Czech Republic,Nevim,1620,1.07,0.96,Valorant
nitr0,United States,Liquid,34476,1.03,1.0,CSGO
qz,China,"""Let's Quit""",3463,0.97,0.96,CSGO
skye,Singapore,No Namers,1069,0.85,0.85,Valorant
cbasstheg,Canada,Dix Squad,732,1.02,1.05,Valorant
Bones,United States,Teal Seam,1393,1.08,1.08,Valorant
ratatoulyse,Malaysia,Team Impakt Red,472,1.32,1.21,Valorant
NaOw,Spain,Giants,2863,0.96,0.97,CSGO
HTR,Brazil,The Last Dance,508,1.15,1.12,Valorant
bLazE,South Africa,ATK,2736,0.97,0.96,CSGO
JonahP,Canada,The Guard,1332,1.11,1.06,Valorant
Paradox,Brazil,Big Conos,322,1.1,1.02,Valorant
lin,Canada,Renegades,1416,1.14,1.08,Valorant
lopesBoy,Brazil,Não temos um plano,360,0.91,0.95,Valorant
gak di lalantj,Brazil,SG Esports,2148,1.08,1.07,Valorant
Jeong Hi,South Korea,Solo,555,0.91,0.89,Valorant
dennyslaw,Bulgaria,SKADE,23616,1.14,1.09,CSGO
HUMANZ,Spain,Solo,458,1.04,1.03,Valorant
Lawrence,South Korea,GOnGO Prince,314,0.83,0.89,Valorant
Leviathan,Thailand,iHERE E-sport,564,1.01,1.1,Valorant
DESPE,Turkey,Space Soldiers,12127,1.04,1.01,CSGO
SolEk,Switzerland,ALTERNATE aTTaX,9498,0.81,0.84,CSGO
Guga,Dominican Republic,Noctus Esports,1728,1.12,1.14,Valorant
Kuro,Saudi Arabia,Fraggerz,1552,0.98,0.96,Valorant
Robbie,Canada,Godalions,588,1.04,0.97,Valorant
PANIX,Germany,ALTERNATE aTTaX,5188,1.07,1.05,CSGO
OVA Kinguh,Europe,Orgless Olafs,361,0.72,0.79,Valorant
R3DØ,Canada,Watermelon Warriors,1546,0.95,0.95,Valorant
Queenix,Denmark,MASONIC,7524,0.95,0.94,CSGO
wOBBS,Canada,UnitedERA,362,0.88,0.86,Valorant
spaze,Russia,PiTER,14068,1.01,1.02,CSGO
pAw rasoN,Europe,ThePawBrothers,329,0.99,0.99,Valorant
Smoxx,Morocco,Solo,334,0.88,0.89,Valorant
Mistic,Great Britain,Fnatic,511,1.13,1.09,Valorant
kpiz,Great Britain,Solo,410,1.33,1.17,Valorant
Raina,Sweden,Rix.GG Lightning,639,1.08,1.01,Valorant
MaskedPlayer,Denmark,who cars?,844,1.06,1.04,Valorant
naxy,Brazil,Peaky Blankers,1250,1.23,1.0,Valorant
kyzeN,Indonesia,WAY Esports,339,1.0,0.98,Valorant
Heltisen,Brazil,Night Haze,780,0.84,0.85,Valorant
Lyda,Turkey,Supermassive Blaze Female,530,1.26,1.21,Valorant
SH4KA,Pakistan,Team Exploit,2144,0.85,0.85,Valorant
Lordknight,Canada,Stanky Bois,540,0.84,0.87,Valorant
Havoc,Australia,Renegades,2460,0.9,0.91,CSGO
Ethan,United States,100 Thieves,632,1.06,0.98,Valorant
tyfoon,Canada,MASSIVEimpact,4486,0.94,0.97,CSGO
cath,Canada,TSM FTX X,722,1.16,1.1,Valorant
MELSIDE,Europe,ranked legends,320,1.07,1.08,Valorant
Cain,Canada,Team Rocket,934,1.14,1.14,Valorant
AKIMB0,Denmark,who cars?,844,1.11,1.04,Valorant
oKKo,Czech Republic,eSuba,3118,1.0,1.01,CSGO
BlackHeart,Canada, Built By Gamers Academy,1687,1.16,1.1,Valorant
pwny,United States,T1,2914,1.13,1.05,Valorant
SZPERO,Poland,Wisla Krakow,49189,1.03,1.01,CSGO
iM,Romania,GamerLegion,14978,1.04,1.04,CSGO
PAP Pay Pong,Vietnam,57 Rạch Bùng Binh,528,1.03,1.06,Valorant
Xp3,France,Winterfox,13113,0.91,0.92,CSGO
hudzG,United Kingdom,Anexis,2528,1.01,1.0,CSGO
MoefX,Vietnam,Unbeaten Esports,315,1.14,1.05,Valorant
conor,Ireland,Solo,305,0.96,0.99,Valorant
Luzuh,United Kingdom,Endpoint,7752,1.05,1.02,CSGO
Nami,United Arab Emirates,NASR,5201,1.14,1.1,CSGO
Reality,Thailand,Signature,9318,1.08,1.04,CSGO
Edan Lui,Hong Kong,Oblivion Force,318,1.07,1.07,Valorant
pita,Bosnia and Herzegovina,CLG,4660,0.87,0.9,CSGO
jjjoshy,United States,Team Blank,423,0.77,0.71,Valorant
Meow16K,India,Ah yeah gaming,1056,1.02,0.97,Valorant
VYX,Canada,Rated Gaming,413,1.13,1.09,Valorant
Xsy,Thailand,Qconfirm,658,0.8,0.84,Valorant
Docks,Brazil,DaBabies,534,1.42,1.23,Valorant
mOkEn,Sweden,Epsilon,3617,1.04,1.0,CSGO
TKAZ,United States,YFP Gaming,3648,1.16,1.13,Valorant
Ðevıł,Europe,Csopipaki,356,0.91,0.99,Valorant
joltzy,Canada,Valor Esports,500,1.0,1.04,Valorant
hatex,Turkey,Galakticos,905,0.98,0.98,Valorant
Ichhhiro,Belarus,PLATOON Belarus,582,1.33,1.15,Valorant
SLURPY,France,GucciFlipFlop,318,0.97,0.96,Valorant
SeokE,Korea,GOSU,3537,0.99,0.97,CSGO
drn,Brazil,Peaky Blankers,1250,1.06,1.0,Valorant
Huston,United States,YFP Gaming,2456,1.03,1.03,Valorant
mermi,Poland,ownage,1942,1.12,1.1,Valorant
Alphafly,United States,ex-Dallas Vendetta,2178,0.9,0.88,Valorant
distorted,United States,Watermelon Warriors,432,0.93,0.99,Valorant
pietola,Finland,KOVA,10178,0.91,0.91,CSGO
nolan,Colombia,Border Monsters,629,1.26,1.15,Valorant
FirstLove,Singapore,Team 600,384,1.13,1.01,Valorant
dociless,Turkey,Reject$ Fe,470,0.79,0.85,Valorant
keeN,Kazakhstan,Tengri,3753,0.88,0.89,CSGO
markeloff,Ukraine,FlipSid3,29624,1.03,0.99,CSGO
thwifo,United States,T1,1414,1.16,1.03,Valorant
ZEN,Hungary,GameAgents,4731,1.0,0.99,CSGO
L1NK,Great Britain,Team Liquid,558,1.0,0.94,Valorant
flaw,Australia,Jade,3488,1.06,1.05,CSGO
gobera,Brazil,VALONEWTONS,630,1.12,1.09,Valorant
nylon,Hungary,GODSENT,609,1.17,1.07,Valorant
AMANDiiN0ZOR,France,5ynerG,500,0.85,0.93,Valorant
prosus,Germany,fnatic Rising,4611,0.93,0.94,CSGO
nilo,Sweden,Young Ninjas,6972,0.99,0.98,CSGO
Marved,Canada,OpTic Gaming,652,1.07,1.1,Valorant
SBT,France,Ambush,3470,0.88,0.9,CSGO
Kush,Indonesia,ROC TEAM,610,1.2,1.14,Valorant
benaf,Singapore,Resurgence,318,1.04,1.01,Valorant
khoaimon,Vietnam,CBD Prime,384,1.04,1.05,Valorant
Snaz,Estonia,Ax3,385,0.82,0.85,Valorant
sNed,Vietnam,Take It Easy,1260,1.3,1.23,Valorant
badsito,Chile,eBRO GAMING,534,0.89,0.95,Valorant
Nether,Brazil,Predestinados,900,0.76,0.76,Valorant
Tee,Vietnam,Revolution,3289,0.87,0.9,CSGO
KASSIUS,Canada,Lionheart Esports,399,0.9,0.93,Valorant
SCHZA,Europe,CARS,428,1.2,1.14,Valorant
mimi,Denmark,G2 Gozen,652,1.38,1.18,Valorant
zé roberto,Brazil,Bomb Crypto,626,1.24,1.08,Valorant
Kurman,CIS,AIGYR ACADEMY,328,0.77,0.71,Valorant
Doma,Croatia,TENSTAR,810,1.1,1.07,Valorant
BORKUM,Philippines,Team Secret,409,0.85,0.88,Valorant
Rb,South Korea,DRX VS,544,1.44,1.21,Valorant
asian,Canada,Ahjin,1154,0.8,0.87,Valorant
lauress,Turkey,Fire Flux Esports,993,1.2,1.07,Valorant
scottttt,Brazil,Paris,564,0.82,0.85,Valorant
LilSushiVert,Canada,WrGaming,1010,0.8,0.82,Valorant
ZneKai,Indonesia,Team Pelarian,379,0.99,0.98,Valorant
Aery,Indonesia,Cereal Killers,424,0.98,1.04,Valorant
hypeRR,Germany,Entropy Gaming,559,1.11,1.1,Valorant
Dani,Brazil,TBK Female,438,0.93,0.87,Valorant
ryval,Europe,IN THE MAKING,964,1.08,1.03,Valorant
zam,Brazil,TShow,3168,0.85,0.89,CSGO
KP,United States,Shopify Rebellion,1208,1.04,0.97,Valorant
Donkey,United States,TideWater Esports,1324,1.0,1.06,Valorant
KRX,Thailand,Daytrade Gaming Nursery,942,1.12,1.17,Valorant
qqGOD,Thailand,Signature,15180,1.03,1.02,CSGO
kiR,Denmark,Tricked,9928,0.91,0.93,CSGO
maxie,Sweden,Bleed eSports,303,0.89,0.91,Valorant
Flowerful,United States,Shopify Rebellion,1208,1.11,0.98,Valorant
Danielesflo,Colombia,Fusion,689,1.06,1.05,Valorant
janki,Poland,MAJTKOMAT,528,0.95,0.89,Valorant
ACTiV,Germany,Bald Wheelchair,354,1.07,0.94,Valorant
rite2ace,India,Velocity Gaming,1004,1.15,1.02,Valorant
dukeN,Brazil,Yeah,5588,1.03,1.02,CSGO
Rias,Czech Republic,Solo,305,0.86,0.85,Valorant
Addicted,Portugal,yng Sharks,370,0.92,0.85,Valorant
Davud,Denmark,who cars?,844,1.09,1.09,Valorant
niko,Denmark,Heroic,30315,1.06,1.03,CSGO
Nyang,Brazil,Gamelanders Blue,320,0.93,0.92,Valorant
oskarish,Poland,Illuminar,24869,0.98,0.97,CSGO
Gaborik,Estonia,WASD,3077,0.87,0.89,CSGO
Toft,Denmark,Tricked,3489,0.99,0.98,CSGO
lauzen,Turkey,Regnum Carya Esports,374,1.38,1.31,Valorant
friberg,Sweden,Dignitas,46720,0.97,0.97,CSGO
SimonD4rk,Belarus,PLATOON Belarus,413,1.14,1.09,Valorant
WARDELL,Canada,Ghost,15901,1.17,1.1,CSGO
mikeS,Netherlands,PENTA,8077,1.04,1.0,CSGO
meeseek,Canada,Chosen 1's,537,0.75,0.8,Valorant
Veer,United States,TLP Blue,398,0.91,0.86,Valorant
flammable,Russia,BOTTOM OF THE BOTTLE,474,1.03,1.02,Valorant
Not7,China,Lynn Vision,5245,1.02,1.0,CSGO
Farlig,Denmark,FunPlus Phoenix,16090,1.16,1.1,CSGO
NeruFi,Japan,Crest Gaming DWFN,463,0.96,0.92,Valorant
JDN,Canada,Team Noire,492,0.71,0.8,Valorant
TOR,Thailand,NoNeedName,652,0.72,0.82,Valorant
solo,Europe,1gameandwegohome,356,0.65,0.72,Valorant
arT,Brazil,FURIA,22981,1.02,1.02,CSGO
braveaf,Russia,Fnatic,426,0.97,0.95,Valorant
wraith,United States,Kowareta,4860,0.94,0.96,Valorant
m1sfit,Great Britain,HEET,598,1.0,0.98,Valorant
fAst,Belarus,Nemiga,4931,0.96,0.98,CSGO
gade,Denmark,North,23655,1.0,0.99,CSGO
nate,Canada,EastCoastGaming,320,0.93,0.9,Valorant
xvr,United States,303 Esports,344,0.75,0.85,Valorant
sh1ro,Russia,Gambit,19780,1.43,1.22,CSGO
tokyo,Canada,Hugh Jass Construction,2338,1.11,1.07,Valorant
DarkLight,France,beGenius ESC,514,1.15,1.07,Valorant
MiniNiwde,Dominican Republic,MALA MÍA ESPORTS,576,1.16,1.12,Valorant
Derrek,United States,Rise,864,1.21,1.14,Valorant
Minimise,Australia,Bonkers,810,0.83,0.86,Valorant
PPDBJ,Taiwan,KPC,873,1.14,1.0,Valorant
mwc,Finland,FINstack,406,0.98,0.9,Valorant
ORI4K,France,CONNEMARA,444,1.01,0.91,Valorant
nylon,Hungary,Secret fe,2838,0.87,0.88,CSGO
Martin,China,Wings Up,4051,0.96,0.97,CSGO
sakurai,Japan,Solo,312,1.16,1.05,Valorant
Polt,Russia,1WIN,10414,1.06,1.02,CSGO
WIX,South Korea,Maru Gaming,772,1.07,1.01,Valorant
ponkt,Israel,Vandal Only,1574,1.14,1.01,Valorant
TNKJ,Morocco,Mustang Gaming Club,536,1.0,0.98,Valorant
siuhy,Poland,mouz NXT,9686,0.98,0.99,CSGO
Piko,Brazil,Reis do DM,822,1.28,1.28,Valorant
ScreaM,Belgium,Team Liquid,558,1.13,1.1,Valorant
amy,Netherlands,UNtapped,698,0.86,0.9,Valorant
Teddy,United States,Project A,651,0.9,0.85,Valorant
BLUEE,Czech Republic,eSuba,5374,0.98,0.96,CSGO
JA,Philippines,Bren,3000,0.98,0.98,CSGO
Trend,Latin America,CANDELARIA GAMING,394,1.25,1.11,Valorant
Adrenaline,United States,Zero Marksmen Black,2401,0.93,0.95,Valorant
oderus,United States,NYFU,1534,1.08,1.0,Valorant
Lmemore,Indonesia,Onic Esports,849,1.2,1.16,Valorant
Kip,Canada,Fight,2481,1.05,0.98,Valorant
FABiii,Germany,pensionersquad,336,0.86,0.91,Valorant
Aly,Philippines,Dynasty Arise,748,1.16,0.98,Valorant
Smoke,Canada,OneShot Esports,2332,1.14,1.08,Valorant
dennis,Sweden,Apeks,41068,1.04,1.03,CSGO
addison,Canada,Hitbox Hiros,556,1.2,1.14,Valorant
serg,Canada,bagels and donuts,558,0.83,0.88,Valorant
simix,Belgium,EC Brugge,5407,0.79,0.82,CSGO
junior,United States,Triumph,7818,1.1,1.03,CSGO
Ckanic,Turkey,Solo,409,1.17,1.1,Valorant
Fiunle,Dominican Republic,Eternity Esports latam,993,0.89,0.96,Valorant
RAINMAKER,Guatemala,INFINITY,344,1.04,1.06,Valorant
ALLE,Brazil,Havan Liberty,7966,1.02,1.0,CSGO
NatZ,Latin America,JETT REBIBE ME,546,1.08,0.98,Valorant
forget,China,5POWER,11512,0.91,0.94,CSGO
elllement,Serbia,EXCEL,1349,1.26,1.13,Valorant
keeyto,Australia,Paradox,5211,1.13,1.09,CSGO
bazz,Japan,FAV Gaming,491,1.12,1.08,Valorant
Lambert,France,LDLC,18118,0.89,0.89,CSGO
DDcream,South Korea,Pentagon,369,1.14,1.09,Valorant
skinny legend,Netherlands,Hasbullah Fighters,420,0.66,0.71,Valorant
RESHURA,United States,minaweeb's money creW,1202,0.95,0.92,Valorant
Daid,Russia,NEXT.GEN,532,1.06,1.0,Valorant
syfi,United States,Third Impact,610,1.06,1.1,Valorant
babybanh,Vietnam,2k Esports,435,1.41,1.35,Valorant
Derek,Philippines,Bren,5688,1.04,1.02,CSGO
Xtinct,Australia,Ground Zero,6719,0.82,0.84,CSGO
Pinkalie,France,Alliance Coven,589,1.28,1.24,Valorant
Zac,Vietnam,Born Of Fire,3264,1.13,1.1,CSGO
Flycnh,Indonesia,Persija Esports,837,1.05,1.04,Valorant
LuoK1ng,China,LIZHI,1929,1.03,1.05,Valorant
Molu,Vietnam,Emergence,486,0.63,0.67,Valorant
nzr,Argentina,FURIA,460,1.21,1.08,Valorant
Supreme,China,ZDM,3100,0.98,0.98,CSGO
yyzeng,Indonesia,NOMADEN Blu,373,1.13,1.17,Valorant
PwnAlone,United States,Party Astronauts,17678,1.13,1.08,CSGO
tiziaN,Germany,BIG,42077,0.98,0.97,CSGO
Godsanity,China,Solo,308,0.84,0.87,Valorant
sutecas,Brazil,INTZ,3068,1.02,1.01,CSGO
hannabacon,Brazil,Stars Horizon Vênus,824,0.79,0.8,Valorant
fox,Portugal,Giants,27373,1.03,1.02,CSGO
Mashirou,Latin America,WateFox eSport,432,1.03,0.96,Valorant
koosta,United States,CLG,25077,1.08,1.06,CSGO
Meitsu,Philippines,Chill Lang,822,0.98,1.04,Valorant
Bae,Turkey,Ressentirr E sports,584,0.79,0.79,Valorant
guishorro,Argentina,Gale Force,8472,0.94,0.97,CSGO
Killer0714,Japan,FEELING,454,1.24,1.13,Valorant
frictiOn,India,Lumiboys,308,0.55,0.61,Valorant
BrN,Bulgaria,MK,4382,0.99,0.97,CSGO
Kuripuuya,Turkey,Futbolist Female,319,1.07,1.13,Valorant
RockeT,Egypt,3BL Esports,1272,1.18,1.19,Valorant
SasukeQO,Russia,GROND,2665,0.93,0.96,CSGO
Woro2k,Ukraine,MAD Lions,3485,1.22,1.17,CSGO
Curry,Canada,Curry and Friends,1066,1.11,1.07,Valorant
